,상세도로망_링크ID,노선번호,링크 길이,도로명,시도명,시군구명,시간적 범위,평일주말,당일최대정체길이
1833,2240013000,4,,서해안고속도로,강원도,,전일,평일,6
1834,2270000904,3,,중부고속도로,강원도,,전일,평일,4
1835,2270004700,3,,중부고속도로,강원도,,전일,평일,7
1836,1220001100,2,,영동고속도로,강원도,,전일,평일,8
1837,1220001602,2,,영동고속도로,강원도,,전일,평일,0
1838,3530477601,1,,경부고속도로,강원도,,전일,평일,2
1839,2450132701,1,,경부고속도로,강원도,,전일,평일,1
1840,2270005900,5,,중부내륙고속도로,강원도,,전일,평일,0
1841,2270061900,5,,중부내륙고속도로,강원도,,전일,평일,0
1842,2240014101,4,,서해안고속도로,강원도,,전일,평일,3
1843,2240039600,4,,서해안고속도로,강원도,,전일,평일,11
1844,2270005900,3,,중부고속도로,강원도,,전일,평일,0
1845,2270061900,3,,중부고속도로,강원도,,전일,평일,2
1846,1220002202,2,,영동고속도로,강원도,,전일,평일,9
1847,1220003101,2,,영동고속도로,강원도,,전일,평일,0
1848,3550732701,1,,경부고속도로,강원도,,전일,평일,5
1849,2450132601,1,,경부고속도로,강원도,,전일,평일,9
1850,2270062300,5,,중부내륙고속도로,강원도,,전일,평일,0
1851,2270544600,5,,중부내륙고속도로,강원도,,전일,평일,1
1852,3390046900,4,,서해안고속도로,강원도,,전일,평일,3
1853,2240048201,4,,서해안고속도로,강원도,,전일,평일,17
1854,2270062300,3,,중부고속도로,강원도,,전일,평일,14
1855,2270544600,3,,중부고속도로,강원도,,전일,평일,10
1856,1220003201,2,,영동고속도로,강원도,,전일,평일,18
1857,1220003302,2,,영동고속도로,강원도,,전일,평일,2
1858,3530477501,1,,경부고속도로,강원도,,전일,평일,16
1859,2450132901,1,,경부고속도로,강원도,,전일,평일,11
1860,2270546100,5,,중부내륙고속도로,강원도,,전일,주말,0
1861,2300019500,5,,중부내륙고속도로,강원도,,전일,주말,0
1862,2240048400,4,,서해안고속도로,강원도,,전일,주말,7
1863,2240049201,4,,서해안고속도로,강원도,,전일,주말,2
1864,2270546100,3,,중부고속도로,강원도,,전일,주말,0
1865,2300019500,3,,중부고속도로,강원도,,전일,주말,3
1866,1220004001,2,,영동고속도로,강원도,,전일,주말,0
1867,1220004201,2,,영동고속도로,강원도,,전일,주말,28
1868,3530477601,1,,경부고속도로,강원도,,전일,주말,8
1869,2450132701,1,,경부고속도로,강원도,,전일,주말,23
1870,2300029200,5,,중부내륙고속도로,강원도,,전일,주말,4
1871,2300032802,5,,중부내륙고속도로,강원도,,전일,주말,1
1872,2240103601,4,,서해안고속도로,강원도,,전일,주말,0
1873,2240105200,4,,서해안고속도로,강원도,,전일,주말,20
1874,2300029200,3,,중부고속도로,강원도,,전일,주말,4
1875,2300032802,3,,중부고속도로,강원도,,전일,주말,6
1876,1220004304,2,,영동고속도로,강원도,,전일,주말,40
1877,1220004902,2,,영동고속도로,강원도,,전일,주말,0
1878,3550732701,1,,경부고속도로,강원도,,전일,주말,21
1879,2450132601,1,,경부고속도로,강원도,,전일,주말,3
1880,2300036200,5,,중부내륙고속도로,강원도,,전일,평일,0
1881,2300038102,5,,중부내륙고속도로,강원도,,전일,평일,0
1882,2240106700,4,,서해안고속도로,강원도,,전일,평일,0
1883,2240107300,4,,서해안고속도로,강원도,,전일,평일,0
1884,2300036200,3,,중부고속도로,강원도,,전일,평일,0
1885,2300038102,3,,중부고속도로,강원도,,전일,평일,0
1886,1220012202,2,,영동고속도로,강원도,,전일,평일,0
1887,1220014700,2,,영동고속도로,강원도,,전일,평일,0
1888,3530477501,1,,경부고속도로,강원도,,전일,평일,0
1889,2450132901,1,,경부고속도로,강원도,,전일,평일,0
1890,2300552100,5,,중부내륙고속도로,강원도,,전일,평일,0
1891,2300552700,5,,중부내륙고속도로,강원도,,전일,평일,0
1892,2240113701,4,,서해안고속도로,강원도,,전일,평일,0
1893,2240124101,4,,서해안고속도로,강원도,,전일,평일,11
1894,2300552100,3,,중부고속도로,강원도,,전일,평일,0
1895,2300552700,3,,중부고속도로,강원도,,전일,평일,0
1896,1220072900,2,,영동고속도로,강원도,,전일,평일,13
1897,1220074800,2,,영동고속도로,강원도,,전일,평일,0
1898,3530477601,1,,경부고속도로,강원도,,전일,평일,8
1899,2450132701,1,,경부고속도로,강원도,,전일,평일,4
1900,2300604900,5,,중부내륙고속도로,강원도,,전일,평일,0
1901,2300605900,5,,중부내륙고속도로,강원도,,전일,평일,0
1902,2240125300,4,,서해안고속도로,강원도,,전일,평일,2
1903,2240125601,4,,서해안고속도로,강원도,,전일,평일,15
1904,2300604900,3,,중부고속도로,강원도,,전일,평일,0
1905,2300605900,3,,중부고속도로,강원도,,전일,평일,6
1906,1220076400,2,,영동고속도로,강원도,,전일,평일,13
1907,1220080901,2,,영동고속도로,강원도,,전일,평일,1
1908,3550732701,1,,경부고속도로,강원도,,전일,평일,15
1909,2450132601,1,,경부고속도로,강원도,,전일,평일,3
1910,2300606300,5,,중부내륙고속도로,강원도,,전일,평일,0
1911,2300698000,5,,중부내륙고속도로,강원도,,전일,평일,0
1912,2240144500,4,,서해안고속도로,강원도,,전일,평일,5
1913,2240145200,4,,서해안고속도로,강원도,,전일,평일,4
1914,2300606300,3,,중부고속도로,강원도,,전일,평일,0
1915,2300698000,3,,중부고속도로,강원도,,전일,평일,0
1916,1220095800,2,,영동고속도로,강원도,,전일,평일,2
1917,2250001300,2,,영동고속도로,강원도,,전일,평일,0
1918,3530477501,1,,경부고속도로,강원도,,전일,평일,12
1919,2450132901,1,,경부고속도로,강원도,,전일,평일,4
1920,2300700800,5,,중부내륙고속도로,강원도,,전일,평일,0
1921,2310049500,5,,중부내륙고속도로,강원도,,전일,평일,1
1922,2240266200,4,,서해안고속도로,강원도,,전일,평일,0
1923,3390258800,4,,서해안고속도로,강원도,,전일,평일,17
1924,2300700800,3,,중부고속도로,강원도,,전일,평일,10
1925,2310049500,3,,중부고속도로,강원도,,전일,평일,10
1926,2250002300,2,,영동고속도로,강원도,,전일,평일,15
1927,2250003101,2,,영동고속도로,강원도,,전일,평일,1
1928,3530477601,1,,경부고속도로,강원도,,전일,평일,21
1929,2450132701,1,,경부고속도로,강원도,,전일,평일,5
1930,2310050900,5,,중부내륙고속도로,강원도,,전일,주말,0
1931,2310799500,5,,중부내륙고속도로,강원도,,전일,주말,0
1932,3400001400,4,,서해안고속도로,강원도,,전일,주말,7
1933,3400002000,4,,서해안고속도로,강원도,,전일,주말,2
1934,2310050900,3,,중부고속도로,강원도,,전일,주말,4
1935,2310799500,3,,중부고속도로,강원도,,전일,주말,2
1936,2250009400,2,,영동고속도로,강원도,,전일,주말,1
1937,2250198200,2,,영동고속도로,강원도,,전일,주말,35
1938,3550732701,1,,경부고속도로,강원도,,전일,주말,6
1939,2450132601,1,,경부고속도로,강원도,,전일,주말,11
1940,2790014600,5,,중부내륙고속도로,강원도,,전일,주말,0
1941,2790015000,5,,중부내륙고속도로,강원도,,전일,주말,0
1942,3400002400,4,,서해안고속도로,강원도,,전일,주말,2
1943,3400019000,4,,서해안고속도로,강원도,,전일,주말,16
1944,2790014600,3,,중부고속도로,강원도,,전일,주말,0
1945,2790015000,3,,중부고속도로,강원도,,전일,주말,14
1946,2250198600,2,,영동고속도로,강원도,,전일,주말,37
1947,2250199000,2,,영동고속도로,강원도,,전일,주말,0
1948,3530477501,1,,경부고속도로,강원도,,전일,주말,23
1949,2450132901,1,,경부고속도로,강원도,,전일,주말,5
1950,2790015613,5,,중부내륙고속도로,강원도,,전일,평일,0
1951,2340005800,5,,중부내륙고속도로,강원도,,전일,평일,0
1952,3400020100,4,,서해안고속도로,강원도,,전일,평일,7
1953,3400020600,4,,서해안고속도로,강원도,,전일,평일,3
1954,2790015613,3,,중부고속도로,강원도,,전일,평일,0
1955,2340005800,3,,중부고속도로,강원도,,전일,평일,4
1956,2250199400,2,,영동고속도로,강원도,,전일,평일,4
1957,2250273300,2,,영동고속도로,강원도,,전일,평일,5
1958,3530477601,1,,경부고속도로,강원도,,전일,평일,9
1959,2450132701,1,,경부고속도로,강원도,,전일,평일,9
1960,2340006900,5,,중부내륙고속도로,강원도,,전일,평일,0
1961,2340007821,5,,중부내륙고속도로,강원도,,전일,평일,0
1962,3400021200,4,,서해안고속도로,강원도,,전일,평일,2
1963,2240526500,4,,서해안고속도로,강원도,,전일,평일,5
1964,2340006900,3,,중부고속도로,강원도,,전일,평일,4
1965,2340007821,3,,중부고속도로,강원도,,전일,평일,0
1966,2260001500,2,,영동고속도로,강원도,,전일,평일,7
1967,2260002100,2,,영동고속도로,강원도,,전일,평일,0
1968,3550732701,1,,경부고속도로,강원도,,전일,평일,6
1969,2450132601,1,,경부고속도로,강원도,,전일,평일,3
1970,2340034400,5,,중부내륙고속도로,강원도,,전일,평일,0
1971,2340034800,5,,중부내륙고속도로,강원도,,전일,평일,1
1972,2240645800,4,,서해안고속도로,강원도,,전일,평일,0
1973,2240652301,4,,서해안고속도로,강원도,,전일,평일,10
1974,2340034400,3,,중부고속도로,강원도,,전일,평일,0
1975,2340034800,3,,중부고속도로,강원도,,전일,평일,1
1976,2770014905,2,,영동고속도로,강원도,,전일,평일,13
1977,2770015005,2,,영동고속도로,강원도,,전일,평일,0
1978,3530477501,1,,경부고속도로,강원도,,전일,평일,13
1979,2450132901,1,,경부고속도로,강원도,,전일,평일,5
1980,2340288400,3,,중부고속도로,강원도,,전일,평일,0
1981,2340606100,3,,중부고속도로,강원도,,전일,평일,4
1982,2240700800,4,,서해안고속도로,강원도,,전일,평일,9
1983,2340288400,5,,중부내륙고속도로,강원도,,전일,평일,0
1984,2770024003,2,,영동고속도로,강원도,,전일,평일,12
1985,3530477601,1,,경부고속도로,강원도,,전일,평일,8
1986,3400034100,4,,서해안고속도로,강원도,,전일,평일,0
1987,2340606100,5,,중부내륙고속도로,강원도,,전일,평일,0
1988,2770024008,2,,영동고속도로,강원도,,전일,평일,0
1989,2450132701,1,,경부고속도로,강원도,,전일,평일,3
1990,2340607900,5,,중부내륙고속도로,강원도,,전일,평일,0
1991,2710017900,5,,중부내륙고속도로,강원도,,전일,평일,1
1992,3400034900,4,,서해안고속도로,강원도,,전일,평일,2
1993,3400130200,4,,서해안고속도로,강원도,,전일,평일,20
1994,2340607900,3,,중부고속도로,강원도,,전일,평일,15
1995,2710017900,3,,중부고속도로,강원도,,전일,평일,8
1996,2770182300,2,,영동고속도로,강원도,,전일,평일,18
1997,2770183700,2,,영동고속도로,강원도,,전일,평일,1
1998,3550732701,1,,경부고속도로,강원도,,전일,평일,27
1999,2450132601,1,,경부고속도로,강원도,,전일,평일,15
2000,2710018300,5,,중부내륙고속도로,강원도,,전일,주말,0
2001,2710018700,5,,중부내륙고속도로,강원도,,전일,주말,1
2002,3410014000,4,,서해안고속도로,강원도,,전일,주말,2
2003,3410016300,4,,서해안고속도로,강원도,,전일,주말,2
2004,2710018300,3,,중부고속도로,강원도,,전일,주말,1
2005,2710018700,3,,중부고속도로,강원도,,전일,주말,0
2006,2430196500,2,,영동고속도로,강원도,,전일,주말,1
2007,2430218900,2,,영동고속도로,강원도,,전일,주말,13
2008,3530477501,1,,경부고속도로,강원도,,전일,주말,12
2009,2450132901,1,,경부고속도로,강원도,,전일,주말,9
2010,2710656700,5,,중부내륙고속도로,강원도,,전일,주말,0
2011,2810023501,5,,중부내륙고속도로,강원도,,전일,주말,0
2012,3410130500,4,,서해안고속도로,강원도,,전일,주말,0
2013,3410130100,4,,서해안고속도로,강원도,,전일,주말,14
2014,2710656700,3,,중부고속도로,강원도,,전일,주말,0
2015,2810023501,3,,중부고속도로,강원도,,전일,주말,5
2016,4160126200,2,,영동고속도로,강원도,,전일,주말,33
2017,2170016800,2,,영동고속도로,강원도,,전일,주말,0
2018,3530477601,1,,경부고속도로,강원도,,전일,주말,11
2019,2450132701,1,,경부고속도로,강원도,,전일,주말,3
2020,2810024400,5,,중부내륙고속도로,강원도,,전일,평일,0
2021,2810024800,5,,중부내륙고속도로,강원도,,전일,평일,0
2022,2080001300,4,,서해안고속도로,강원도,,전일,평일,7
2023,2080002100,4,,서해안고속도로,강원도,,전일,평일,3
2024,2810024400,3,,중부고속도로,강원도,,전일,평일,0
2025,2810024800,3,,중부고속도로,강원도,,전일,평일,2
2026,2170017200,2,,영동고속도로,강원도,,전일,평일,3
2027,2170017900,2,,영동고속도로,강원도,,전일,평일,9
2028,3550732701,1,,경부고속도로,강원도,,전일,평일,9
2029,2450132601,1,,경부고속도로,강원도,,전일,평일,8
2030,2810031022,5,,중부내륙고속도로,강원도,,전일,평일,5
2031,2810459800,5,,중부내륙고속도로,강원도,,전일,평일,1
2032,2420158900,4,,서해안고속도로,강원도,,전일,평일,0
2033,4050177000,4,,서해안고속도로,강원도,,전일,평일,14
2034,2810031022,3,,중부고속도로,강원도,,전일,평일,0
2035,2810459800,3,,중부고속도로,강원도,,전일,평일,2
2036,2300027721,2,,영동고속도로,강원도,,전일,평일,15
2037,2430292101,2,,영동고속도로,강원도,,전일,평일,0
2038,3530477501,1,,경부고속도로,강원도,,전일,평일,10
2039,2450132901,1,,경부고속도로,강원도,,전일,평일,2
2040,2810460200,5,,중부내륙고속도로,강원도,,전일,평일,0
2041,1160037600,4,,서해안고속도로,강원도,,전일,평일,3
2042,1160087402,4,,서해안고속도로,강원도,,전일,평일,11
2043,2810460200,3,,중부고속도로,강원도,,전일,평일,2
2044,2250275701,2,,영동고속도로,강원도,,전일,평일,11
2045,3530477601,1,,경부고속도로,강원도,,전일,평일,5
2046,2450132701,1,,경부고속도로,강원도,,전일,평일,5
2047,2810460600,3,,중부고속도로,강원도,,전일,평일,0
2048,2810460600,5,,중부내륙고속도로,강원도,,전일,평일,0
2049,2250276001,2,,영동고속도로,강원도,,전일,평일,0
2050,2810745800,5,,중부내륙고속도로,강원도,,전일,평일,5
2051,2810749100,5,,중부내륙고속도로,강원도,,전일,평일,1
2052,1160087700,4,,서해안고속도로,강원도,,전일,평일,2
2053,3390006900,4,,서해안고속도로,강원도,,전일,평일,11
2054,2810745800,3,,중부고속도로,강원도,,전일,평일,16
2055,2810749100,3,,중부고속도로,강원도,,전일,평일,3
2056,2260138600,2,,영동고속도로,강원도,,전일,평일,15
2057,2300019602,2,,영동고속도로,강원도,,전일,평일,0
2058,3550732701,1,,경부고속도로,강원도,,전일,평일,14
2059,2450132601,1,,경부고속도로,강원도,,전일,평일,17
2060,2840172200,5,,중부내륙고속도로,강원도,,전일,주말,0
2061,2840198100,5,,중부내륙고속도로,강원도,,전일,주말,0
2062,3390023600,4,,서해안고속도로,강원도,,전일,주말,9
2063,2240124102,4,,서해안고속도로,강원도,,전일,주말,2
2064,2840172200,3,,중부고속도로,강원도,,전일,주말,3
2065,2840198100,3,,중부고속도로,강원도,,전일,주말,0
2066,2300019203,2,,영동고속도로,강원도,,전일,주말,0
